Zone_Name,Crop,Area,Production
Butajira,Onion,303,7694
Butajira,Rice,3683,9285
Butajira,Onion,181,3594
Butajira,Rice,126290,325213
Butajira,Onion,383,5001
Butajira,Rice,7254,23452
Butajira,Onion,120,1729
Butajira,Rice,123491,265106
Butajira,Onion,233,5965
Butajira,Rice,1078,2639
Butajira,Onion,51,974
Butajira,Rice,119079,306509
Butajira,Tomato,353,7706
Butajira,Onion,242,5326
Butajira,Rice,6690,14310
Butajira,Tomato,505,4918
Butajira,Onion,93,1751
Butajira,Rice,109271,270446
Butajira,Tomato,358,6400
Butajira,Onion,159,2944
Butajira,Rice,7507,20479
Butajira,Tomato,496,5607
Butajira,Onion,79,1451
Butajira,Rice,119229,314526
Butajira,Tomato,341,4903
Butajira,Onion,199,3516
Butajira,Rice,5357,17314
Butajira,Tomato,550,7452
Butajira,Rice,124586,331840
Butajira,Rice,247200,630400
Butajira,Rice,193600,678100
Butajira,Rice,262000,646400
Butajira,Rice,194300,849100
Butajira,Rice,267083,685440
Butajira,Rice,193377,780930
Butajira,Rice,272901,794415
Butajira,Rice,198764,858462
Butajira,Rice,222720,576622
Butajira,Onion,1,16
Butajira,Rice,191480,896509
Butajira,Rice,214554,659110
Butajira,Rice,117074,506579
Butajira,Orange,199,3534
Butajira,Tomato,317,2381
Butajira,Rice,232235,812590
Butajira,Rice,177983,867133
Butajira,Orange,205,3111
Butajira,Tomato,310,3058
Butajira,Rice,244235,842122
Butajira,Rice,175761,807446
Butajira,Rice,253521,475859
Butajira,Rice,192497,887411
Butajira,Rice,245236,682001
Butajira,Rice,188804,875107
Butajira,Rice,254000,825000
Butajira,Rice,192000,814000
Butajira,Rice,255444,778593
Butajira,Rice,195014,821789
Butajira,Rice,212887,660163
Butajira,Rice,115690,454893
Butajira,Rice,256147,558800
Butajira,Rice,200369,931515
Butajira,Rice,240266,764242
Butajira,Rice,123519,544225
Butajira,Rice,242832,482993
Butajira,Tomato,183,3995
Butajira,Rice,179674,806377
Butajira,Tomato,143,1393
Butajira,Rice,240396,521419
Butajira,Tomato,247,4416
Butajira,Rice,180223,820916
Butajira,Tomato,171,1933
Butajira,Rice,231475,733313
Butajira,Tomato,212,3048
Butajira,Rice,177811,891011
Butajira,Tomato,224,3035
Butajira,Rice,409286,1624324
Cheha,Rice,3342,1914
Cheha,Wheat,30,60
Cheha,Rice,3400,5000
Cheha,Wheat,32,65
Cheha,Rice,4060,3004
Cheha,Wheat,34,73
Cheha,Rice,4085,2530
Cheha,Wheat,30,48
Cheha,Rice,3901,2516
Cheha,Wheat,30,49
Cheha,Rice,3945,2355.33
Cheha,Wheat,25,37
Cheha,Rice,3949,3631
Cheha,Wheat,10,15
Cheha,Rice,3489,2988
Cheha,Wheat,10,16
Cheha,Rice,3561,2996
Cheha,Wheat,13,20
Cheha,Rice,3561,2624
Cheha,Wheat,13,20
Cheha,Rice,3561,2394
Cheha,Rice,11500,13800
Cheha,Wheat,240,260
Cheha,Rice,11550,14316
Cheha,Wheat,225,230
Cheha,Rice,11600,13733
Cheha,Wheat,225,235
Cheha,Rice,11925,16387
Cheha,Wheat,225,235
Cheha,Rice,11857,16250
Cheha,Wheat,200,220
Cheha,Rice,11860,16780
Cheha,Wheat,200,320
Cheha,Rice,11867,18508
Cheha,Wheat,205,392
Cheha,Rice,11885,18630
Cheha,Wheat,210,401
Cheha,Rice,11905,18667
Cheha,Wheat,160,240
Cheha,Rice,6191,10606
Cheha,Wheat,170,283
Cheha,Rice,15622,27398
Cheha,Wheat,268,482
Cheha,Rice,16763,35010
Cheha,Wheat,274,548
Cheha,Rice,8519,15639.33
Cheha,Wheat,285,576
Cheha,Rice,9585,18265
Cheha,Wheat,280,574
Cheha,Rice,10260,20873
Cheha,Wheat,280,635
Cheha,Rice,9605,19512
Cheha,Wheat,297,613
Cheha,Rice,9681,19750
Cheha,Wheat,280,521
Cheha,Rice,9081,20169
Cheha,Wheat,373,858
Cheha,Rice,10310,12400
Cheha,Wheat,196,294
Cheha,Rice,10320,12900
Cheha,Wheat,100,140
Cheha,Rice,10000,13237
Cheha,Wheat,131,350
Cheha,Rice,10450,13400
Cheha,Wheat,170,250
Cheha,Rice,5400,3840
Cheha,Wheat,15,25
Cheha,Rice,1691,1522
Cheha,Rice,1700,1700
Cheha,Rice,916,870
Cheha,Rice,1000,691
Cheha,Rice,1235,1273
Cheha,Rice,1200,839
Cheha,Rice,1200,839
Cheha,Rice,1200,838.66
Cheha,Rice,1585,1268
Cheha,Rice,1610,1382
Cheha,Rice,1682,1420
Cheha,Rice,1690,1486
Cheha,Rice,1690,1485
Cheha,Rice,8945,9200
Cheha,Wheat,19,81
Cheha,Rice,8045,8190
Cheha,Wheat,5,6
Cheha,Rice,9595,12665
Cheha,Wheat,15,19
Cheha,Rice,8200,9840
Cheha,Wheat,12,17
Cheha,Rice,12310,16790
Cheha,Wheat,470,795
Cheha,Rice,8500,10715
Cheha,Wheat,16,28
Cheha,Rice,8510,10725
Cheha,Wheat,16,28
Cheha,Rice,8515,6651
Cheha,Wheat,20,32
Cheha,Rice,8538,3158
Cheha,Wheat,23,46
Cheha,Rice,8235,6313
Cheha,Wheat,23,47
Cheha,Rice,8200,6952
Cheha,Wheat,25,52
Cheha,Rice,8250,6933
Cheha,Wheat,27,56
Cheha,Rice,8260,6993.33
Cheha,Wheat,28,57
Cheha,Rice,8267,7178
Cheha,Wheat,31,65
Cheha,Rice,8398,7822
Cheha,Wheat,31,72
Cheha,Rice,8768,8442
Cheha,Wheat,32,75
Cheha,Rice,8968,9087
Cheha,Wheat,35,81
Cheha,Rice,8968,9436
Cheha,Wheat,128,418
Cheha,Rice,10200,15525
Cheha,Wheat,447,670
Cheha,Rice,7323,12600
Cheha,Wheat,400,600
Cheha,Rice,11600,19261
Cheha,Wheat,450,640
Cheha,Rice,12310,19500
Cheha,Wheat,460,665
Cheha,Rice,5400,5000
Cheha,Rice,12330,26605
Cheha,Wheat,470,845
Cheha,Rice,12100,28000
Cheha,Wheat,464,910
Cheha,Rice,12526,17499
Cheha,Wheat,500,1000
Cheha,Rice,12800,19535
Cheha,Wheat,527,1045
Cheha,Rice,13137,19729
Cheha,Wheat,527,1045
Cheha,Rice,13000,19799
Cheha,Wheat,34,67
Cheha,Rice,13142,19761
Cheha,Wheat,74,108
Cheha,Rice,14147,20775.33
Cheha,Wheat,74,108
Cheha,Rice,15137,24103
Cheha,Wheat,538,1067
Cheha,Rice,15378,26268
Cheha,Wheat,538,1181
Cheha,Rice,16770,27098
Cheha,Wheat,5,11
Cheha,Rice,16770,27044
Cheha,Wheat,10,20
Cheha,Rice,16120,27463
Cheha,Wheat,103,357
Cheha,Rice,6300,7440
Cheha,Wheat,15,16
Cheha,Rice,7434,6375
Cheha,Wheat,15,16
Cheha,Rice,6300,7434
Cheha,Wheat,15,16
Cheha,Rice,6375,7530
Cheha,Rice,6000,5095
Cheha,Rice,500,615
Cheha,Rice,500,615
Cheha,Rice,500,615.33
Cheha,Rice,400,527
Cheha,Rice,406,574
Cheha,Rice,410,590
Cheha,Rice,53,74
Cheha,Rice,53,74
Cheha,Rice,15070,19600
Cheha,Wheat,250,300
Cheha,Rice,13015,18221
Cheha,Wheat,198,234
Cheha,Rice,14000,20900
Cheha,Wheat,265,318
Cheha,Rice,13980,13630
Cheha,Wheat,302,541
Cheha,Rice,10900,14170
Cheha,Wheat,170,250
Cheha,Rice,14158,12883
Cheha,Wheat,340,578
Cheha,Rice,14257,19390
Cheha,Wheat,340,578
Cheha,Rice,8227,9872
Cheha,Wheat,355,603
Cheha,Rice,8500,11759
Cheha,Wheat,392,666
Cheha,Rice,10500,17010
Cheha,Wheat,420,772
Cheha,Rice,10300,16833
Cheha,Wheat,415,664
Cheha,Rice,10412,17952
Cheha,Wheat,423,698
Cheha,Rice,11770,19541.33
Cheha,Wheat,400,640
Cheha,Rice,11654,20263
Cheha,Wheat,475,784
Cheha,Rice,11839,22082
Cheha,Wheat,475,867
Cheha,Rice,12239,23512
Cheha,Wheat,460,759
Cheha,Rice,12150,21662
Cheha,Wheat,465,799
Cheha,Rice,11450,22080
Cheha,Wheat,558,1136
Cheha,Rice,2890,2504
Cheha,Rice,2890,2923
Cheha,Rice,9580,13500
Cheha,Wheat,170,255
Cheha,Rice,9650,11100
Cheha,Wheat,175,260
Cheha,Rice,9655,14895
Cheha,Wheat,180,270
Cheha,Rice,9700,15035
Cheha,Wheat,195,302
Cheha,Rice,10736,14149
Cheha,Wheat,250,375
Cheha,Rice,10950,13477
Cheha,Wheat,260,364
Cheha,Rice,11059,13610
Cheha,Wheat,257,386
Cheha,Rice,11169,8934.66
Cheha,Wheat,260,390
Cheha,Rice,11180,13760
Cheha,Wheat,265,398
Cheha,Rice,11357,14995
Cheha,Wheat,265,442
Cheha,Rice,11460,14822
Cheha,Wheat,280,420
Cheha,Rice,14595,16058
Cheha,Wheat,289,434
Cheha,Rice,13906,16479
Cheha,Wheat,382,771
Cheha,Rice,21064,19900
Cheha,Wheat,33,56
Cheha,Rice,21585,15045
Cheha,Wheat,45,40
Cheha,Rice,22000,10500
Cheha,Wheat,52,78
Cheha,Rice,18150,18150
Cheha,Wheat,65,70
Cheha,Rice,4350,3500
Cheha,Wheat,10,12
Cheha,Rice,14800,17465
Cheha,Wheat,45,55
Cheha,Rice,8460,10152
Cheha,Rice,9306,11167
Cheha,Rice,9500,11600
Cheha,Rice,9643,12075
Cheha,Wheat,5,10
Cheha,Rice,7685,9459
Cheha,Wheat,2,3
Cheha,Rice,7839,9647
Cheha,Wheat,10,10
Cheha,Rice,10193,12544.66
Cheha,Rice,8155,10655
Cheha,Rice,8285,1161
Cheha,Rice,8290,14358
Cheha,Rice,8373,14792
Cheha,Rice,7673,15210
Cheha,Rice,6938,8400
Cheha,Wheat,95,103
Cheha,Rice,7100,6880
Cheha,Wheat,125,140
Cheha,Rice,7000,6800
Cheha,Wheat,160,240
Cheha,Rice,7275,7520
Cheha,Wheat,150,250
Cheha,Rice,7940,8270
Cheha,Wheat,165,275
Cheha,Rice,8050,8500
Cheha,Wheat,180,270
Cheha,Rice,8470,9825
Cheha,Wheat,133,223
Cheha,Rice,9015,10277
Cheha,Wheat,150,258
Cheha,Rice,9300,11615
Cheha,Wheat,160,280
Cheha,Rice,10180,15139
Cheha,Wheat,170,306
Cheha,Rice,9005,13854
Cheha,Wheat,150,240
Cheha,Rice,9025,14347
Cheha,Wheat,160,300
Cheha,Rice,9076,15822.66
Cheha,Wheat,180,342
Cheha,Rice,9083,14684
Cheha,Wheat,183,320
Cheha,Rice,9227,16002
Cheha,Wheat,183,354
Cheha,Rice,9975,16753
Cheha,Wheat,179,304
Cheha,Rice,12025,22686
Cheha,Wheat,186,381
Cheha,Rice,11325,23105
Cheha,Wheat,279,718
Cheha,Rice,868,1050
Cheha,Wheat,1695,2712
Cheha,Rice,890,1112
Cheha,Wheat,1795,2154
Cheha,Rice,900,1170
Cheha,Wheat,1800,2520
Cheha,Rice,902,1205
Cheha,Wheat,1935,2992
Cheha,Rice,902,1190
Cheha,Wheat,1900,2639
Cheha,Rice,907,1210
Cheha,Wheat,2290,3330
Cheha,Rice,911,1221
Cheha,Wheat,2025,3023
Cheha,Rice,911,1230
Cheha,Wheat,2027,3109
Cheha,Rice,777,1057
Cheha,Wheat,1702,2601
Cheha,Rice,770,1082
Cheha,Wheat,1662,2553
Cheha,Rice,770,1082
Cheha,Wheat,1662,2535
Cheha,Rice,758,758
Cheha,Wheat,1345,2201
Cheha,Rice,760,785.33
Cheha,Wheat,1155,1739
Cheha,Rice,765,795
Cheha,Wheat,1155,1762
Cheha,Rice,777,866
Cheha,Wheat,1156,1952
Cheha,Rice,835,930
Cheha,Wheat,986,1409
Cheha,Rice,835,879
Cheha,Wheat,986,1409
Cheha,Rice,835,1298
Cheha,Wheat,1082,1746
Cheha,Rice,5345,3700
Cheha,Wheat,15,15
Cheha,Rice,5345,1942
Cheha,Wheat,5,3
Cheha,Rice,5354,5400
Cheha,Wheat,8,7
Cheha,Rice,5343,3036
Cheha,Wheat,10,15
Cheha,Rice,8300,10458
Cheha,Wheat,15,25
Cheha,Rice,5580,2490
Cheha,Wheat,16,25
Cheha,Rice,5582,3830
Cheha,Rice,5585,2383
Cheha,Wheat,16,27
Cheha,Rice,4612,2509
Cheha,Wheat,16,26
Cheha,Rice,5615,3961
Cheha,Wheat,16,26
Cheha,Rice,5500,3971
Cheha,Wheat,16,25
Cheha,Rice,5625,4062
Cheha,Rice,4995,2643.33
Cheha,Rice,5002,4073
Cheha,Rice,5082,4438
Cheha,Rice,5080,4487
Cheha,Rice,2280,1976
Cheha,Rice,2280,2908
Cheha,Wheat,106,357
Cheha,Rice,6200,5800
Cheha,Rice,6210,2890
Cheha,Rice,6250,5650
Cheha,Rice,5420,3850
Cheha,Rice,11450,16030
Cheha,Wheat,300,510
Cheha,Rice,5500,5400
Cheha,Rice,5500,5400
Cheha,Rice,6139,7669
Cheha,Rice,6200,7667
Cheha,Rice,6375,8087
Cheha,Rice,6300,7514
Cheha,Rice,6500,7501
Cheha,Rice,6605,7718
Cheha,Rice,6625,7742
Cheha,Rice,6730,8436
Cheha,Rice,6590,8285
Cheha,Rice,6615,8510
Cheha,Rice,6615,8794
Cheha,Rice,3915,2750
Cheha,Wheat,60,120
Cheha,Rice,4015,1500
Cheha,Wheat,15,30
Cheha,Rice,4300,2975
Cheha,Wheat,25,37
Cheha,Rice,4500,3600
Cheha,Wheat,300,300
Cheha,Rice,20500,16088
Cheha,Wheat,60,75
Cheha,Rice,4520,4695
Cheha,Wheat,18,22
Cheha,Rice,4550,5295
Cheha,Wheat,23,27
Cheha,Rice,4555,5296
Cheha,Wheat,24,28
Cheha,Rice,4800,6708
Cheha,Wheat,37,43
Cheha,Rice,5164,5063
Cheha,Wheat,37,43
Cheha,Rice,5100,11079
Cheha,Wheat,30,45
Cheha,Rice,5839,7739
Cheha,Rice,4328,5433.33
Cheha,Rice,4169,5681
Cheha,Rice,4235,6190
Cheha,Rice,4425,5935
Cheha,Rice,5062,9280
Cheha,Rice,5062,9698
Cheha,Rice,915,880
Cheha,Wheat,670,799
Cheha,Rice,913,806
Cheha,Wheat,677,765
Cheha,Rice,850,700
Cheha,Wheat,675,500
Cheha,Rice,855,756
Cheha,Wheat,678,766
Cheha,Rice,855,1163
Cheha,Wheat,410,385
Cheha,Rice,855,1160
Cheha,Wheat,268,380
Cheha,Rice,859,723
Cheha,Wheat,679,767
Cheha,Rice,908,727
Cheha,Wheat,676,764
Cheha,Rice,860,760
Cheha,Wheat,676,764
Cheha,Rice,854,774
Cheha,Wheat,589,673
Cheha,Rice,861,809
Cheha,Wheat,589,673
Cheha,Rice,880,939
Cheha,Wheat,601,717
Cheha,Rice,865,798.66
Cheha,Wheat,686,785
Cheha,Rice,866,799
Cheha,Wheat,685,790
Cheha,Rice,880,870
Cheha,Wheat,685,874
Cheha,Rice,867,890
Cheha,Wheat,685,790
Cheha,Rice,880,891
Cheha,Wheat,696,805
Cheha,Rice,880,1256
Cheha,Wheat,789,1139
Cheha,Rice,18750,16500
Cheha,Wheat,65,65
Cheha,Rice,19170,17714
Cheha,Wheat,70,53
Cheha,Rice,19291,21816
Cheha,Wheat,90,125
Cheha,Rice,19291,21816
Cheha,Wheat,90,125
Cheha,Rice,19291,21872
Cheha,Wheat,90,130
Cheha,Rice,19953,22135
Cheha,Wheat,86,126
Cheha,Rice,19355,22345
Cheha,Wheat,75,96
Cheha,Rice,23857,18436
Cheha,Wheat,75,84
Cheha,Rice,24000,22900
Cheha,Wheat,56,62
Cheha,Rice,24343,21275
Cheha,Wheat,76,95
Cheha,Rice,24951,21935
Cheha,Wheat,77,96
Cheha,Rice,25106,22309
Cheha,Wheat,77,96
Cheha,Rice,25136,22455.33
Cheha,Wheat,77,96
Cheha,Rice,25148,22569
Cheha,Wheat,77,97
Cheha,Rice,25547,24596
Cheha,Wheat,77,107
Cheha,Rice,25528,24632
Cheha,Rice,25561,24801
Cheha,Rice,24811,25220
Endegagn,Rice,17083,15415
Endegagn,Wheat,2159,2457
Endegagn,Rice,12650,17027
Endegagn,Onion,279,279
Endegagn,Rice,66229,93287
Endegagn,Rice,26235,23208
Endegagn,Wheat,2853,3230
Endegagn,Rice,12737,25691
Endegagn,Onion,252,252
Endegagn,Rice,52195,67915
Endegagn,Rice,21551,20266
Endegagn,Wheat,2419,3320
Endegagn,Rice,7124,14341
Endegagn,Onion,250,250
Endegagn,Rice,58558,73246
Endegagn,Rice,13587,18640
Endegagn,Wheat,1728,1291
Endegagn,Rice,11712,20949
Endegagn,Onion,233,233
Endegagn,Rice,69495,124614
Endegagn,Rice,13217,21279
Endegagn,Wheat,2333,2536
Endegagn,Rice,10524,16463
Endegagn,Onion,245,245
Endegagn,Rice,68453,109965
Endegagn,Rice,11562,13489
Endegagn,Wheat,868,1276
Endegagn,Rice,6000,13150
Endegagn,Onion,201,201
Endegagn,Rice,84168,134217
Endegagn,Rice,10325,14340
Endegagn,Orange,280,2686
Endegagn,Wheat,380,576
Endegagn,Rice,2500,5595
Endegagn,Onion,226,677
Endegagn,Rice,85450,153149
Endegagn,Rice,11780,16636
Endegagn,Orange,305,2958
Endegagn,Wheat,280,280
Endegagn,Rice,2520,6137
Endegagn,Onion,205,667
Endegagn,Rice,85485,157009
Endegagn,Rice,10200,16672
Endegagn,Orange,287,2783
Endegagn,Wheat,350,516
Endegagn,Rice,2750,5885
Endegagn,Onion,215,700
Endegagn,Rice,85730,161484
Endegagn,Rice,10800,18283
Endegagn,Orange,315,3056
Endegagn,Wheat,312,533
Endegagn,Rice,3050,6509
Endegagn,Onion,210,686
Endegagn,Rice,86070,195027
Endegagn,Rice,83560,43512
Endegagn,Wheat,12675,15645
Endegagn,Rice,8850,12831
Endegagn,Onion,1245,1868
Endegagn,Rice,103015,76589
Endegagn,Rice,83355,46436
Endegagn,Wheat,13620,13856
Endegagn,Rice,16435,32739
Endegagn,Onion,1245,1868
Endegagn,Rice,88835,93412
Endegagn,Rice,83830,59762
Endegagn,Wheat,10104,10954
Endegagn,Rice,18637,57626
Endegagn,Onion,800,1200
Endegagn,Rice,104375,121735
Endegagn,Rice,73675,60705
Endegagn,Wheat,10170,13127
Endegagn,Rice,25005,58014
Endegagn,Onion,805,1208
Endegagn,Rice,97175,120609
Endegagn,Rice,56482,40845
Endegagn,Wheat,10169,10477
Endegagn,Rice,18510,39355
Endegagn,Onion,810,1215
Endegagn,Rice,97500,119034
Endegagn,Rice,63725,38265
Endegagn,Wheat,9520,8825
Endegagn,Rice,16000,35031
Endegagn,Onion,820,1231
Endegagn,Orange,124,1197
Endegagn,Rice,99500,111714
Endegagn,Rice,58500,41992
Endegagn,Wheat,10125,9267
Endegagn,Rice,17400,37888
Endegagn,Onion,830,1246
Endegagn,Orange,124,1219
Endegagn,Rice,99750,128640
Endegagn,Rice,60760,7597
Endegagn,Wheat,10305,11773
Endegagn,Rice,19645,33526
Endegagn,Onion,805,1208
Endegagn,Rice,62225,74492
Endegagn,Rice,51500,39916
Endegagn,Wheat,6051,6264
Endegagn,Rice,13897,20379
Endegagn,Onion,586,879
Endegagn,Rice,52755,75339
Endegagn,Rice,46504,29973
Endegagn,Wheat,8788,9497
Endegagn,Rice,15213,32963
Endegagn,Onion,395,593
Endegagn,Rice,50173,51355
Endegagn,Rice,33564,18202
Endegagn,Wheat,7356,9480
Endegagn,Rice,16829,37462
Endegagn,Onion,399,598
Endegagn,Rice,53821,63911
Endegagn,Rice,48880,43134
Endegagn,Wheat,6249,5226
Endegagn,Rice,42937,85624
Endegagn,Onion,693,1040
Endegagn,Rice,72524,92763
Endegagn,Rice,50063,40476
Endegagn,Wheat,7400,6216
Endegagn,Rice,48309,121935
Endegagn,Onion,1145,1718
Endegagn,Rice,73690,104134
Endegagn,Rice,39756,33805
Endegagn,Wheat,6654,10038
Endegagn,Rice,51581,131465
Endegagn,Onion,1277,1916
Endegagn,Rice,74406,148961
Endegagn,Rice,27987,13767
Endegagn,Orange,46,454
Endegagn,Wheat,6924,7634
Endegagn,Rice,51708,174318
Endegagn,Onion,1284,4032
Endegagn,Rice,78281,110441
Endegagn,Rice,6346,1075
Endegagn,Orange,48,480
Endegagn,Wheat,6318,8969
Endegagn,Rice,52921,163375
Endegagn,Onion,1258,6748
Endegagn,Rice,66597,107022
Endegagn,Rice,19191,16796
Endegagn,Orange,49,490
Endegagn,Wheat,5888,8731
Endegagn,Rice,47877,158072
Endegagn,Onion,1249,7499
Endegagn,Rice,67630,123146
Endegagn,Rice,17551,18634
Endegagn,Orange,53,530
Endegagn,Wheat,5535,6533
Endegagn,Rice,49261,141830
Endegagn,Onion,1272,7651
Endegagn,Rice,69154,102046
Endegagn,Rice,29514,14056
Endegagn,Wheat,5397,6458
Endegagn,Rice,6366,5462
Endegagn,Onion,327,654
Endegagn,Rice,56841,38596
Endegagn,Rice,33335,28062
Endegagn,Wheat,5231,7278
Endegagn,Rice,6795,9580
Endegagn,Onion,357,714
Endegagn,Rice,56133,54267
Endegagn,Rice,32940,23441
Endegagn,Wheat,5273,8105
Endegagn,Rice,8414,12119
Endegagn,Onion,359,718
Endegagn,Rice,57620,62814
Endegagn,Rice,33157,30980
Endegagn,Wheat,4750,5884
Endegagn,Rice,9931,14064
Endegagn,Onion,366,732
Endegagn,Rice,57625,58910
Endegagn,Rice,33306,30266
Endegagn,Wheat,5844,6875
Endegagn,Rice,9967,16462
Endegagn,Onion,368,736
Endegagn,Rice,57795,66814
Endegagn,Rice,33750,29871
Endegagn,Wheat,5830,7419
Endegagn,Rice,9527,14838
Endegagn,Onion,353,705
Endegagn,Orange,116,970
Endegagn,Rice,59640,78756
Endegagn,Rice,34213,32358
Endegagn,Wheat,5770,5764
Endegagn,Rice,9569,12546
Endegagn,Onion,337,674
Endegagn,Orange,162,1361
Endegagn,Rice,58844,74327
Endegagn,Rice,34147,23886
Endegagn,Wheat,6086,8733
Endegagn,Rice,9997,13155
Endegagn,Onion,348,696
Endegagn,Rice,58690,72659
Endegagn,Rice,29128,27125
Endegagn,Wheat,4680,5850
Endegagn,Rice,7814,14947
Endegagn,Onion,259,518
Endegagn,Rice,39572,45530
Endegagn,Rice,23189,16774
Endegagn,Wheat,4748,5678
Endegagn,Rice,7818,12188
Endegagn,Onion,268,536
Endegagn,Rice,32545,31246
Endegagn,Rice,22507,16954
Endegagn,Wheat,5812,8375
Endegagn,Rice,8132,19327
Endegagn,Onion,249,498
Endegagn,Rice,35410,33297
Endegagn,Rice,22147,20617
Endegagn,Wheat,5383,6636
Endegagn,Rice,9947,20907
Endegagn,Onion,259,518
Endegagn,Rice,36346,41200
Endegagn,Rice,20782,14732
Endegagn,Wheat,5758,6581
Endegagn,Rice,10028,23102
Endegagn,Onion,253,505
Endegagn,Rice,34421,39073
Endegagn,Rice,16142,12826
Endegagn,Wheat,5555,6946
Endegagn,Rice,10680,35104
Endegagn,Onion,265,530
Endegagn,Rice,34806,52651
Endegagn,Rice,15953,17728
Endegagn,Orange,284,2519
Endegagn,Wheat,5125,6680
Endegagn,Rice,10507,31151
Endegagn,Onion,260,563
Endegagn,Rice,36205,48899
Endegagn,Rice,12922,16900
Endegagn,Orange,329,3248
Endegagn,Wheat,4675,5572
Endegagn,Rice,10740,31907
Endegagn,Onion,257,610
Endegagn,Rice,35931,57117
Endegagn,Rice,11021,17595
Endegagn,Orange,355,3504
Endegagn,Wheat,4360,5509
Endegagn,Rice,13070,38727
Endegagn,Onion,288,684
Endegagn,Rice,32690,66164
Endegagn,Rice,5865,7909
Endegagn,Orange,285,2815
Endegagn,Wheat,981,1221
Endegagn,Rice,11685,38969
Endegagn,Onion,292,697
Endegagn,Rice,35299,69061
Endegagn,Rice,8278,7956
Endegagn,Wheat,35,45
Endegagn,Rice,7200,7843
Endegagn,Onion,90,292
Endegagn,Rice,88000,94250
Endegagn,Rice,8500,11894
Endegagn,Wheat,35,35
Endegagn,Rice,6800,11220
Endegagn,Onion,116,376
Endegagn,Rice,87641,179644
Endegagn,Rice,7800,7199
Endegagn,Wheat,35,45
Endegagn,Rice,7800,13416
Endegagn,Onion,127,411
Endegagn,Rice,87864,161235
Endegagn,Rice,12000,26674
Endegagn,Wheat,49,60
Endegagn,Rice,8000,17616
Endegagn,Onion,140,454
Endegagn,Rice,84000,177395
Endegagn,Rice,9000,18819
Endegagn,Wheat,55,65
Endegagn,Rice,9000,12015
Endegagn,Onion,140,454
Endegagn,Rice,84093,193910
Endegagn,Rice,9010,17300
Endegagn,Wheat,59,67
Endegagn,Rice,9110,15943
Endegagn,Onion,145,470
Endegagn,Orange,34,272
Endegagn,Rice,87000,186815
Endegagn,Rice,9250,18799
Endegagn,Wheat,60,63
Endegagn,Rice,9865,0
Endegagn,Onion,159,516
Endegagn,Orange,110,660
Endegagn,Rice,90081,215840
Endegagn,Rice,10174,2140
Endegagn,Wheat,83,88
Endegagn,Rice,9990,14835
Endegagn,Onion,168,546
Endegagn,Rice,82968,148467
Endegagn,Rice,9411,18157
Endegagn,Wheat,86,92
Endegagn,Rice,10261,16722
Endegagn,Onion,176,572
Endegagn,Rice,90194,183913
Endegagn,Rice,4070,6344
Endegagn,Wheat,93,105
Endegagn,Rice,7819,8100
Endegagn,Onion,174,566
Endegagn,Rice,89689,151116
Endegagn,Rice,10130,16238
Endegagn,Wheat,255,322
Endegagn,Rice,9680,18533
Endegagn,Onion,150,487
Endegagn,Rice,79842,64012
Endegagn,Rice,8350,13808
Endegagn,Wheat,117,128
Endegagn,Rice,9560,21126
Endegagn,Onion,87,283
Endegagn,Rice,93610,199711
Endegagn,Rice,8276,16457
Endegagn,Wheat,154,168
Endegagn,Rice,8902,6448
Endegagn,Onion,129,420
Endegagn,Rice,93082,204084
Endegagn,Rice,8359,16087
Endegagn,Wheat,80,100
Endegagn,Rice,7332,14228
Endegagn,Onion,77,250
Endegagn,Rice,88908,195008
Endegagn,Rice,7700,13116
Endegagn,Orange,80,499
Endegagn,Wheat,70,85
Endegagn,Rice,7990,14971
Endegagn,Onion,82,275
Endegagn,Rice,90682,177981
Endegagn,Rice,7680,15518
Endegagn,Orange,81,537
Endegagn,Wheat,65,84
Endegagn,Rice,7547,14736
Endegagn,Onion,82,298
Endegagn,Rice,91912,202725
Endegagn,Rice,6430,10288
Endegagn,Orange,86,571
Endegagn,Wheat,65,84
Endegagn,Rice,7700,12958
Endegagn,Onion,84,290
Endegagn,Rice,82347,153041
Endegagn,Rice,6752,13796
Endegagn,Orange,90,598
Endegagn,Wheat,65,79
Endegagn,Rice,8235,16088
Endegagn,Onion,94,325
Endegagn,Rice,92895,216009
Endegagn,Rice,10417,8313
Endegagn,Wheat,1577,1823
Endegagn,Rice,3438,5583
Endegagn,Onion,81,162
Endegagn,Rice,29259,35506
Endegagn,Rice,15038,13303
Endegagn,Wheat,1814,2053
Endegagn,Rice,3757,7578
Endegagn,Onion,140,280
Endegagn,Rice,32687,42532
Endegagn,Rice,15899,12476
Endegagn,Wheat,1316,2203
Endegagn,Rice,3182,5118
Endegagn,Onion,145,290
Endegagn,Rice,34552,34188
Endegagn,Rice,14608,8786
Endegagn,Wheat,1706,2044
Endegagn,Rice,3419,4668
